cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
81.369.233/0001-68;10380321;ROLO DUPLO ANTIGOTA 46CM;16;DZ - COMERCIO DE TINTAS LTDA;5;UND;275;242;55;48.4;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380322;ROLO ESPUMA 09CM;17;DZ - COMERCIO DE TINTAS LTDA;31;UND;314.65;275.9;10.15;8.9;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380323;ROLO PROFISSIONAL 23CM MIX;18;DZ - COMERCIO DE TINTAS LTDA;3;UND;105;92.4;35;30.8;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380324;SUPORTE (GARFO);19;DZ - COMERCIO DE TINTAS LTDA;3;UND;177;155.76;59;51.92;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380325;SUPORTE P/ ROLO 23CM;20;DZ - COMERCIO DE TINTAS LTDA;35;UND;525;462;15;13.2;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380328;TINTA PREMIUM - COR REF. ÃGUA COM GÃS;21;DZ - COMERCIO DE TINTAS LTDA;7;BLD;2884;2538.2;412;362.6;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380329;TINTA PREMIUM - COR REF. AMARELO;22;DZ - COMERCIO DE TINTAS LTDA;7;BLD;2302.65;2026.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380330;TINTA PREMIUM - COR REF. BRANCO ACRÃLICO;23;DZ - COMERCIO DE TINTAS LTDA;27;BLD;8881.65;7816.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380331;TINTA PREMIUM - COR REF. FRENTE FRIA;24;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1917;1686.96;639;562.32;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380332;TINTA PREMIUM - COR REF. HIMALAIA;25;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1208.7;1063.8;402.9;354.6;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380333;TINTA PREMIUM - COR REF. MESA REDONDA;26;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1199.7;1055.7;399.9;351.9;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380334;TINTA PREMIUM - COR REF. OURO ROSÃ;27;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1192.5;1049.4;397.5;349.8;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380335;TINTA PREMIUM - COR REF. PACÃFICO;28;DZ - COMERCIO DE TINTAS LTDA;7;BLD;4199.3;3695.3;599.9;527.9;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380336;TINTA PREMIUM - COR REF. PÃO DE MEL;29;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1258.5;1107.6;419.5;369.2;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380337;TINTA PREMIUM - COR REF. PÃSSEGO;30;DZ - COMERCIO DE TINTAS LTDA;3;BLD;986.85;868.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380338;TINTA PREMIUM - COR REF. QUARESMEIRA;31;DZ - COMERCIO DE TINTAS LTDA;3;BLD;2208;1943.1;736;647.7;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380339;TINTA PREMIUM - COR REF. RABANADA;32;DZ - COMERCIO DE TINTAS LTDA;3;BLD;1585.5;1395.3;528.5;465.1;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380340;TINTA PREMIUM - COR REF. SEMPRE VERDE;33;DZ - COMERCIO DE TINTAS LTDA;7;BLD;5502;4841.9;786;691.7;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380341;TINTA PREMIUM - COR REF. TANGERINA;34;DZ - COMERCIO DE TINTAS LTDA;7;BLD;2302.65;2026.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380342;TINTA PREMIUM - COR REF. TERRACOTA;35;DZ - COMERCIO DE TINTAS LTDA;3;BLD;986.85;868.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380343;TINTA PREMIUM - COR REF. VERMELHO CARDINAL;36;DZ - COMERCIO DE TINTAS LTDA;15;BLD;4934.25;4342.5;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380344;TINTA PREMIUM - REF. COR CONCRETO;37;DZ - COMERCIO DE TINTAS LTDA;10;BLD;3289.5;2895;328.95;289.5;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
81.369.233/0001-68;10380345;TINTA SPRAY PARA GRAFITE;38;DZ - COMERCIO DE TINTAS LTDA;60;UND;2100;1848;35;30.8;itensVencedores_ba0ccc65-a69e-4ac2-a8ec-4b14d3caca79.csv
15.474.631/0001-10;40764;ContrataÃ§Ã£o de empresa especializada na prestaÃ§Ã£o de serviÃ§;1;EDIO DE SOUZA EIRELI;80000;UN;239200;232000;2.99;2.9;itensVencedores_ba4dcd03-a9b1-46de-a19b-1806ffba825c.csv
29.252.265/0001-69;10379721;GRAMA SINTÃTICA DECORATIVA DE 20mm - Detex;1;TURFGREEN COMERCIO DE GRAMA SINTETICA E CONSTRUCAO;1000;M2;65900;49000;65.9;49;itensVencedores_badf696d-b62f-4442-94a1-3433d27e70b2.csv
95.865.788/0001-05;10383787;ImplantaÃ§Ã£o de rede drenagem de Ã¡guas pluviais urbana no LOT;1;SIDEK TERRAPLANAGEM E CONSTRUCAO LTDA;1;SV;251030.16;245111.46;251030.16;245111.46;itensVencedores_bae7730e-6a19-44cb-8147-60c1a3cc3540.csv
05.895.635/0001-18;10380229;Terraplenagem,  pavimentaÃ§Ã£o com revestimento em concreto as;1;JR CONSTRUCOES E TERRAPLENAGEM LTDA EPP;1;SV;4513897.65;3673749.53;4513897.65;3673749.53;itensVencedores_bb3528eb-2dde-4fd9-9240-9f7de4ce9c6d.csv
12.246.862/0001-88;40557;Aparelho EletrocardiÃ³grafo;1;SC MEDICAL COMERCIO E SERVICO EIRELI;10;UN;88000;73000;8800;7300;itensVencedores_bb920ac3-970a-4216-8a50-4634600084ac.csv
76.822.287/0001-05;10103666;BALANCEAMENTO;2;COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA;100;SV;1000;1000;10;10;itensVencedores_bc073cf6-e3e9-4f23-86c7-fcf4e0ffe16d.csv
81.369.233/0001-68;10383471;Tinta acrÃ­lica para piso;1;DZ - COMERCIO DE TINTAS LTDA;198;BLD;43560;29700;220;150;itensVencedores_bc35c3dc-a6f8-4bdc-bef2-8860e5945678.csv
08.298.672/0002-18;10377162;VeÃ­culo novo (0 KM) tipo Sedan com capacidade para 05 pess;1;MERCOSUL VEICULOS LTDA;1;UND;121240;120240;121240;120240;itensVencedores_bcd68472-6b0f-461b-9405-8e5a3b0403d6.csv
34.550.254/0001-03;10384101;Obras reconstruÃ§Ã£o e recuperaÃ§Ã£o do telhado PaÃ§o Municipal;1;DDF CONSTRUÃÃES EIRELI;1;SV;61207.59;61207.59;61207.59;61207.59;itensVencedores_beaedc85-626d-4b99-b5c4-82f9945438af.csv
18.067.852/0001-61;10383772;Reforma (401,00mÂ²) e ampliaÃ§Ã£o (76,00mÂ²) do VESTIÃRIO DO CAM;1;CSK2 PRESTADORA DE SERVIÃOS LTDA;1;SV;326026.66;258539.45;326026.66;258539.45;itensVencedores_bec08bad-aa84-4754-ac40-d4eb8c68c136.csv
02.341.788/0001-25;10380253;ABRACADEIRA CLICK 3/4;1;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;4.8;4.5;0.96;0.9;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380253;ABRACADEIRA CLICK 3/4;2;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;2.82;2.55;0.94;0.85;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380254;BOMBA OLEO MISTURADOR;3;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;3085.32;2994;1028.44;998;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380255;BUCHA PVC N8;4;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;12;UND;2.16;1.68;0.18;0.14;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380256;CABO FLEXIVEL 750V 1,5MM;5;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;82;74;0.82;0.74;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380257;CABO FLEXIVEL 750V 2,5MM;6;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;130;115;1.3;1.15;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380257;CABO FLEXIVEL 750V 2,5MM;7;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;130;110;1.3;1.1;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380258;CABO FLEXIVEL 750V 4,0MM;8;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;215;205;2.15;2.05;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100482;CABO FLEXIVEL 750V 6,0MM VERDE;9;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;318;300;3.18;3;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100483;CABO FLEXIVEL 750V 6,0MM VERMELHO;10;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;319;300;3.19;3;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100484;CABO SILFLEX PP 500 2X1;11;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;10;M;15.1;13.5;1.51;1.35;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100485;CABO TELEF CCI 50;12;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;81;70;0.81;0.7;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10383628;Caixa condulete Â¾;13;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;4.17;3.9;4.17;3.9;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100487;CANTONEIRA A36;14;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;18;UND;2463.3;2340;136.85;130;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379278;Caracol Misturador Hardox 500 3/8;15;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;3961.21;3790;3961.21;3790;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379279;Chapa 1045 1/2;16;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;500;UND;4085;3900;8.17;7.8;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379280;Chapa 1045 1/4;17;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;500;UND;4070;3900;8.14;7.8;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379281;Chapa 1045 3/8;18;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;500;UND;4100;3900;8.2;7.8;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380259;CHAVE TRIPOLAR 15A;19;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;170.8;145;34.16;29;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380259;CHAVE TRIPOLAR 15A;20;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;171.15;145;34.23;29;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380260;CORREIA TRANSPORTADORA CILO 01;21;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;14;UND;1602.02;1498;114.43;107;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380261;CORREIA TRANSPORTADORA CILO 02;22;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;14;UND;1602.02;1498;114.43;107;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379284;Corrente Elevador 4;23;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;14;UND;9735.6;9310;695.4;665;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100488;COTOVELO 3/4;24;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;2;UND;4.28;3.98;2.14;1.99;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379285;Eixo chavetado elevador;25;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;4;UND;4584.04;4440;1146.01;1110;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100489;EIXO MOTOR CORREIA TRANSPORTADORA;26;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;6;UND;2316.36;2214;386.06;369;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100489;EIXO MOTOR CORREIA TRANSPORTADORA;27;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;2340.12;2232;780.04;744;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100490;ELETRODUTO PVC MASTER 3/4;28;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;64.2;45.5;12.84;9.1;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100490;ELETRODUTO PVC MASTER 3/4;29;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1.5;UND;14.44;13.65;9.63;9.1;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100491;ENGRENAGEM TRAÃÃO ELEVADOR;30;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;2;UND;3344.14;3198;1672.07;1599;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100492;ESTICADOR CORREIA TRANSPORTADORA;31;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;8;UND;628.64;568;78.58;71;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379291;Filtro Manga;32;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;112;UND;19755.68;14448;176.39;129;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379292;Gaiola filtro manga;33;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;112;UND;19755.68;18480;176.39;165;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10105521;LUVA PVC 3/4;34;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;7;UND;3.78;2.73;0.54;0.39;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10378091;Mancal F211;35;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;50;UND;2350;2150;47;43;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379293;Mangueira PneumÃ¡tica 1/4;36;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;M;577;499;5.77;4.99;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379294;Manometro 50 BAR;37;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;471.3;425;94.26;85;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379295;Motor Com Redutor;38;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;2;UND;11002.54;10580;5501.27;5290;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380262;MOTOR ELETRICO 1.1/2CV WEG 04 POLOS;39;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;1310.16;1230;436.72;410;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10380263;MOTOR ELETRICO 15CV WEG;40;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;3691.79;3400;3691.79;3400;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379307;Motor Eletrico 4CV WEG 04 polos;41;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;6891.81;6570;2297.27;2190;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100493;PARAFUSO SEXT. SOBERBA;42;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;12;UND;0.9;6.96;0.075;0.58;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379298;Queimador S-B26;43;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;7640.03;7350;7640.03;7350;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379299;Registro 2;44;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;5;UND;660.9;575;132.18;115;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10372819;ROLAMENTO MANCAL;45;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;50;UND;3417;3025;68.34;60.5;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100494;ROLETE CORREIRA TRANSPORTADORA;46;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;30;UND;12379.8;11850;412.66;395;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379302;rolete mancal secador;47;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;4;UND;9488.08;9140;2372.02;2285;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100495;SENSOR PT100;48;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;2;UND;557.36;530;278.68;265;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100495;SENSOR PT100;49;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;278.68;265;278.68;265;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100496;SINALIZADOR ACUS. BEATEK 250 Bv;50;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;2;UND;396.14;370;198.07;185;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100497;SOFT STARTER 30A;51;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;1;UND;963.93;920;963.93;920;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;10379303;VÃ¡lvula PneumÃ¡tica;52;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;3;UND;355.02;324;118.34;108;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100498;SERV. MECANICO;53;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;HORA;8972;8000;89.72;80;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100499;SERV. ELETRICO;54;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;100;HORA;7384;6500;73.84;65;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
02.341.788/0001-25;340100500;SERV. USINAGEM (TORNO E SOLDA);55;GAMAPE COM. DE PECAS, FERRAMENTAS E SERVIÃOS LTDA;80;HORA;9132.8;8000;114.16;100;itensVencedores_bedea118-4258-4469-970e-6485dbfecbb6.csv
21.114.180/0001-02;10379662;Algemas de aÃ§o tipo punho duplo;1;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;5280;4980;88;83;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379663;BastÃ£o RetrÃ¡til em aÃ§o niquelado;2;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;5700;5400;95;90;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379664;Placa de perna modular;3;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;4500;4380;75;73;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379665;Porta utilidades vertical mÃ©dio;4;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;3840;3540;64;59;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379666;Cinto TÃ¡tico NA;5;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;3000;2520;50;42;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379667;Bota tÃ¡tica ImpermeÃ¡vel e Antiperfurante;6;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;23400;21600;390;360;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379668;Capa Modular para colete balÃ­stico;7;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;22500;21000;375;350;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379669;Porta algema modular;8;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;1800;1620;30;27;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379670;Porta rÃ¡dio modular;9;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;2400;2100;40;35;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379671;Porta utilidade vertical pequena;10;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;60;UND;2400;2220;40;37;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
21.114.180/0001-02;10379672;Apito profissional;11;MUNIL COMERCIO VAR. DE CAÃA, PESCA E CAMPING LTDA;120;UND;3420;3300;28.5;27.5;itensVencedores_bf70b57c-33c4-47c5-b199-6e2526e196a4.csv
04.013.726/0001-10;0;;1;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;5000;;7950;5450;1.59;1.09;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;2;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;20000;;31800;21800;1.59;1.09;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;3;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;60;;18000;14625;300;243.75;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;4;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;40;;12000;9352;300;233.8;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;5;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;5000;;5150;4850;1.03;0.97;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;6;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;10000;;7000;6000;0.7;0.6;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;7;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;500;;530;575;1.06;1.15;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;8;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;200;;44;92;0.22;0.46;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
04.013.726/0001-10;0;;13;LABORSYS PRODUTOS DIAGNOSTICOS E HOSPITALARES;1900;;3230;1520;1.7;0.8;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
76.730.076/0001-34;0;;12;J.R. EHLKE & CIA LTDA;70000;;42000;42000;0.6;0.6;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
76.730.076/0001-34;0;;39;J.R. EHLKE & CIA LTDA;500;;835;825;1.67;1.65;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
76.730.076/0001-34;0;;40;J.R. EHLKE & CIA LTDA;1;;200;197.1;200;197.1;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
27.914.706/0001-15;0;;14;DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS;5000;;23250;21500;4.65;4.3;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
27.914.706/0001-15;0;;22;DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS;1;;28000;27500;28000;27500;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
