descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
Umedecedor dedos 12g;1309356;136;156;ATIVO;CAIXA;2584.92;16.57;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
PILHA GRANDE;1309358;114;90;ATIVO;CARTELA;1424.7;15.83;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Livro Ata pautado com 200 folhas.;1309360;82;680;ATIVO;UNIDADE;9248;13.6;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Papel pardo kraft 40 mt;1309362;94;850;ATIVO;ROLO;29750;35;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Pilhas de MercÃºrio, CR 2032, 3V;1311418;118;223;ATIVO;UNIDADE;1155.14;5.18;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
PAPEL carbono filme A4 - 29,7 cm x 21 cm;1311424;90;19;ATIVO;CAIXA;869.25;45.75;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Quadro branco confeccionado em mdf, DimensÃµes 90x60cm.;1313391;123;50;ATIVO;UNIDADE;2182.5;43.65;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Caixa em papelÃ£o para arquivo morto.;1313397;23;10000;ATIVO;UNIDADE;11600;1.16;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
CAIXA organizadora baixa transparente retangular 15 lt;1315555;25;285;ATIVO;UNIDADE;7492.65;26.29;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Grampeador para papÃ©is 100 folhas;1315563;70;250;ATIVO;UNIDADE;8382.5;33.53;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Pen drive de 8 Gb, USB 2.0;1317609;111;154;ATIVO;UNIDADE;3141.6;20.4;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
CD virgem 700mb de capacidade acompanhado de caixa;1317612;40;295;ATIVO;UNIDADE;566.4;1.92;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Pen drive de 16 Gb, USB 2.0;1319613;109;159;ATIVO;UNIDADE;3835.08;24.12;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Grampo trilho encadernador aÃ§o NIQUELADO;1341772;74;405;ATIVO;CAIXA;2875.5;7.1;itens_7777c463-18c2-4d1c-a6d3-341089ede37a.csv
Detergente para gorduras carbonizadas;1298714;34;350;ATIVO;UNIDADE;41562.5;118.75;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Ãlcool etÃ­lico em gel 70% (70 INPM) 500;1298717;6;4112;ATIVO;FRASCO;22616;5.5;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
SAPÃLIO CREMOSO;1300793;111;11560;ATIVO;FRASCO;44968.4;3.89;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Detergente LÃ­quido Neutro de uso geral 500 mL.;1304870;33;7600;ATIVO;UNIDADE;9044;1.19;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Lustra mÃ³veis 200mL.;1306920;60;275;ATIVO;UNIDADE;825;3;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
SabÃ£o em pÃ³,  grÃ£o azul, em embalagens plÃ¡sticas  com 1Kg;1306921;96;10470;ATIVO;UNIDADE;50256;4.8;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
"Ãgua SanitÃ¡ria 5 Litros;";1306925;2;9615;ATIVO;GALAO;56536.2;5.88;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Alvejante a base de hipoclorito de sÃ³dio 5 litros.;1306926;8;8565;ATIVO;GALAO;77085;9;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
"Detergente LÃ­quido de uso geral 5 litros;";1308911;32;2225;ATIVO;GALAO;18133.75;8.15;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Cera auto brilho liquida  01 litro;1308917;15;1227;ATIVO;CAIXA;66258;54;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Pastilhas de agente de conservaÃ§Ã£o para forno;1308927;84;7;ATIVO;BALDE;3780;540;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Pastilhas de detergente para forno;1308928;85;12;ATIVO;BALDE;6300;525;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Alvejante a base de hipoclorito de sÃ³dio 5 litros.;1310972;9;2855;ATIVO;GALAO;25695;9;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Silicone em Gel automotivo;1310974;112;405;ATIVO;UNIDADE;3726;9.2;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
"Detergente LÃ­quido de uso geral 5 litros;";1312921;31;6675;ATIVO;GALAO;54401.25;8.15;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Cera em pasta 05 quilos;1312924;18;217;ATIVO;LATA;17034.5;78.5;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Conjunto Balde/Espremedor;1312925;20;45;ATIVO;CONJUNTO;18310.5;406.9;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Agua SanitÃ¡ria 1 Litro.;1315120;1;5175;ATIVO;UNIDADE;8797.5;1.7;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Amaciante para tecidos 5 litros.;1315122;10;1880;ATIVO;GALAO;13724;7.3;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
SODA CAUSTICA;1315127;113;210;ATIVO;UNIDADE;2520;12;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Cera em pasta 05 quilos;1317148;17;653;ATIVO;LATA;51260.5;78.5;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Desinfetante de uso geral 500mL.;1317150;24;2620;ATIVO;UNIDADE;3144;1.2;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
EscovÃ£o para Limpeza de chÃ£o;1319174;40;1270;ATIVO;UNIDADE;5080;4;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
"Ãgua SanitÃ¡ria 5 Litros;";1319176;3;3205;ATIVO;GALAO;18845.4;5.88;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Cera auto brilho liquida  01 litro;1319177;16;408;ATIVO;CAIXA;22032;54;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
Restaurador de alumÃ­nio 5Litros;1319179;92;435;ATIVO;UNIDADE;7569;17.4;itens_7779684d-f164-4b2e-9bd4-969c68a58cda.csv
TermÃ´metro clÃ­nico digital de testa sem contato com PILHA.;1307447;11;566;ATIVO;UNIDADE;37435.24;66.14;itens_77816bfe-ad96-4ad9-a8c3-de95d439316b.csv
oleo de girassol;1267707;125;10000;ATIVO;UNIDADE;37400;3.74;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Luva CirÃºrgica estÃ©ril NÂº. 8,5;1267708;120;200;ATIVO;PAR;344;1.72;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
LÃ¢mina de Preventivo (Ponta Fosca).;1267709;111;300;ATIVO;CXA;1341;4.47;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Fita CirÃºrgica Microporosa HipoalergÃªnica largura 5,0cm x 4,;1267710;95;12000;ATIVO;UNIDADE;38400;3.2;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Fio cirÃºrgico preto monofilamentar de poliamida NÂº.  3-0;1267711;89;150;ATIVO;CAIXA;4110;27.4;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Esparadrapo ImpermeÃ¡vel e HipoalÃ©rgico, com capa, 5cmx4,5m;1267712;77;6000;ATIVO;UNIDADE;20640;3.44;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Disp. p/ infusÃ£o endovenosa, nÂ° 21 (apelido scalp);1267713;62;8000;ATIVO;UNIDADE;1920;0.24;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Curativo redondo pÃ³s-coleta de sangue (Stopper ou bandagem).;1267714;57;2000;ATIVO;CAIXA;18960;9.48;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Coletor para materiais perfuro cortante (capacidade 7 Litros;1267715;49;4000;ATIVO;UNIDADE;8880;2.22;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Protetor ocular adulto;1267716;132;150;ATIVO;UNIDADE;1602;10.68;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Coletor para materiais perfuro cortante (capacidade 13 Litro;1267717;48;5000;ATIVO;UNIDADE;15250;3.05;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Agulhas hipodÃ©rmicas 25 X 6;1267718;5;360;ATIVO;CAIXA;2412;6.7;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Ataduras de Crepom 15cm;1267727;21;40000;ATIVO;UNIDADE;38240;0.956;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
SoluÃ§Ã£o de Manitol a 20%;1267729;139;100;ATIVO;FRASCO;416;4.16;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda aspiraÃ§Ã£o traqueal nÂº 12 em PVC, descartÃ¡vel;1267730;144;10000;ATIVO;UNIDADE;4600;0.46;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Vaselina;1267739;194;30;ATIVO;LITROS;510;17;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda aspiraÃ§Ã£o traqueal nÂº 10 em PVC, descartÃ¡vel;1267740;143;6000;ATIVO;UNIDADE;2700;0.45;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro ringer lactato 500 ml;1267741;190;120;ATIVO;UNIDADE;430.8;3.59;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro Glicosado 250ml (soluÃ§Ã£o de glicose a 5%).;1267742;188;1000;ATIVO;UNIDADE;2750;2.75;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro FisiolÃ³gico 500ml (soluÃ§Ã£o de cloreto de sÃ³dio 0,9%).;1267743;185;6000;ATIVO;UNIDADE;17520;2.92;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro FisiolÃ³gico 250ml (soluÃ§Ã£o de cloreto de sÃ³dio 0,9%).;1267744;184;9000;ATIVO;UNIDADE;20340;2.26;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro FisiolÃ³gico 100ml (soluÃ§Ã£o de cloreto de sÃ³dio 0,9%).;1267745;182;25000;ATIVO;UNIDADE;51500;2.06;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda uretral nÂº 12 descartÃ¡vel;1267746;178;60000;ATIVO;UNIDADE;30960;0.516;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda uretral nÂº 10 descartÃ¡vel;1267747;177;18000;ATIVO;UNIDADE;7380;0.41;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda uretral nÂº 08, descartÃ¡vel;1267748;176;12000;ATIVO;UNIDADE;5520;0.46;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda aspiraÃ§Ã£o traqueal nÂº 16 em PVC, descartÃ¡vel;1267749;146;1000;ATIVO;UNIDADE;500;0.5;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Sonda aspiraÃ§Ã£o traqueal nÂº 14 em PVC, descartÃ¡vel;1267750;145;8000;ATIVO;UNIDADE;3760;0.47;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Soro Glicosado 500ml (soluÃ§Ã£o de glicose a 5%).;1267751;189;700;ATIVO;UNIDADE;2499;3.57;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Especulo vaginal, descartÃ¡vel, estÃ©ril, sem lubrificaÃ§Ã£o P;1267876;80;18000;ATIVO;UNIDADE;19440;1.08;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Ataduras de Crepom 8cm;1267877;18;24000;ATIVO;UNIDADE;15120;0.63;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Ataduras de Crepom 6cm;1328353;23;24000;ATIVO;UNIDADE;8160;0.34;itens_77fa2cfa-37d0-4d12-9e72-a780a1113ed4.csv
Rolo de Bobina plÃ¡stica de Filme 30cm x 1000metros;1305296;16;30;ATIVO;ROLO;2478.9;82.63;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
Assadeira AlumÃ­nio DescartÃ¡vel Bolo InglÃªs;1309351;1;2;ATIVO;CAIXA;99.8;49.9;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
Sacos de Papel 1KG KRAFT;1309352;19;17;ATIVO;PACOTE;1092.93;64.29;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
Prato DescartÃ¡vel mÃ©dio 18;1319606;14;500;ATIVO;PACOTE;1695;3.39;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
Sacos plÃ¡sticos transparente na medida  60X80;1341765;22;113;ATIVO;MILHEIRO;43279;383;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
Sacos plÃ¡stico transparente na medida de 15x30cm;1341766;24;88;ATIVO;MILHEIRO;3960;45;itens_783504e2-0222-49f0-93ed-696e2e27f804.csv
MÃ¡scara cirÃºrgica descartÃ¡vel;1315573;3;300;ATIVO;CAIXA;10209;34.03;itens_78fde54d-9f28-4ca3-8dfd-42377ca2896d.csv
AVENTAL IMPERMEAVEL;1267476;15;3000;ATIVO;UNIDADE;64620;21.54;itens_7916cf60-a81b-4fa1-9cc1-cafeed699b16.csv
TermÃ´metro clÃ­nico digital de testa sem contato com PILHA.;1317699;10;188;ATIVO;UNIDADE;13872.52;73.79;itens_792e9c2b-b5b2-46dc-9496-f4aad2243bac.csv
Cureta Maccall 17-18;1268140;49;15;ATIVO;UNIDADE;213.75;14.25;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
Sonda Exploradora endodontica nÂº6;1268141;104;10;ATIVO;UNIDADE;79.9;7.99;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
SindesmÃ³tomo em aÃ§o inox;1268142;103;60;ATIVO;UNIDADE;427.2;7.12;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
Porta agulha Mayo-Hager 15 cm;1268143;93;100;ATIVO;UNIDADE;1998;19.98;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
PinÃ§a porta grampo palmer;1268144;90;10;ATIVO;UNIDADE;700;70;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
CURETA GRACEY 13-14 - EM AÃO INOX;1268145;46;15;ATIVO;UNIDADE;213.75;14.25;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
Espelho bucal NÂº3;1268146;61;30;ATIVO;UNIDADE;163.2;5.44;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
Estojo Inox Perfurado 26x12x06;1268147;66;5;ATIVO;UNIDADE;365.3;73.06;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
Espelho clinico NÂº 5;1268148;63;1100;ATIVO;UNIDADE;2981;2.71;itens_798cdfa8-ef5a-4f4d-a44e-9eb5395a7690.csv
